"Date","Country","Continent","PopulationCategory","Status","Color","Type","Value"
2022-07-03,"Seychelles",1,4,"Fatal","#202226","Cumulative % of Population",0.177659574468085
2022-07-03,"Seychelles",1,4,"Fatal","#202226","New Cases",0
2022-07-03,"Seychelles",1,4,"Fatal","#202226","New Cases per 10,000",0
2022-07-02,"Seychelles",1,4,"Fatal","#202226","Cumulative Count",167
2022-07-02,"Seychelles",1,4,"Fatal","#202226","Cumulative % of Population",0.177659574468085
2022-07-02,"Seychelles",1,4,"Fatal","#202226","New Cases",0
2022-07-02,"Seychelles",1,4,"Fatal","#202226","New Cases per 10,000",0
2022-07-01,"Seychelles",1,4,"Fatal","#202226","Cumulative Count",167
2022-07-01,"Seychelles",1,4,"Fatal","#202226","Cumulative % of Population",0.177659574468085
2022-07-01,"Seychelles",1,4,"Fatal","#202226","New Cases",0
2022-07-01,"Seychelles",1,4,"Fatal","#202226","New Cases per 10,000",0
2022-06-30,"Seychelles",1,4,"Fatal","#202226","Cumulative Count",167
2022-06-30,"Seychelles",1,4,"Fatal","#202226","Cumulative % of Population",0.177659574468085
2022-06-30,"Seychelles",1,4,"Fatal","#202226","New Cases",0
2022-06-30,"Seychelles",1,4,"Fatal","#202226","New Cases per 10,000",0
2022-06-29,"Seychelles",1,4,"Fatal","#202226","Cumulative Count",167
2022-06-29,"Seychelles",1,4,"Fatal","#202226","Cumulative % of Population",0.177659574468085
2022-06-29,"Seychelles",1,4,"Fatal","#202226","New Cases",0
2022-06-29,"Seychelles",1,4,"Fatal","#202226","New Cases per 10,000",0
2022-06-28,"Seychelles",1,4,"Fatal","#202226","Cumulative Count",167
2022-06-28,"Seychelles",1,4,"Fatal","#202226","Cumulative % of Population",0.177659574468085
2022-06-28,"Seychelles",1,4,"Fatal","#202226","New Cases",0
2022-06-28,"Seychelles",1,4,"Fatal","#202226","New Cases per 10,000",0
2022-06-27,"Seychelles",1,4,"Fatal","#202226","Cumulative Count",167
2022-06-27,"Seychelles",1,4,"Fatal","#202226","Cumulative % of Population",0.177659574468085
2022-06-27,"Seychelles",1,4,"Fatal","#202226","New Cases",0
2022-06-27,"Seychelles",1,4,"Fatal","#202226","New Cases per 10,000",0
2022-06-26,"Seychelles",1,4,"Fatal","#202226","Cumulative Count",167
2022-06-26,"Seychelles",1,4,"Fatal","#202226","Cumulative % of Population",0.177659574468085
2022-06-26,"Seychelles",1,4,"Fatal","#202226","New Cases",0
2022-06-26,"Seychelles",1,4,"Fatal","#202226","New Cases per 10,000",0
2022-06-25,"Seychelles",1,4,"Fatal","#202226","Cumulative Count",167
2022-06-25,"Seychelles",1,4,"Fatal","#202226","Cumulative % of Population",0.177659574468085
2022-06-25,"Seychelles",1,4,"Fatal","#202226","New Cases",0
2022-06-25,"Seychelles",1,4,"Fatal","#202226","New Cases per 10,000",0
2022-06-24,"Seychelles",1,4,"Fatal","#202226","Cumulative Count",167
2022-06-24,"Seychelles",1,4,"Fatal","#202226","Cumulative % of Population",0.177659574468085
2022-06-24,"Seychelles",1,4,"Fatal","#202226","New Cases",0
2022-06-24,"Seychelles",1,4,"Fatal","#202226","New Cases per 10,000",0
2022-06-23,"Seychelles",1,4,"Fatal","#202226","Cumulative Count",167
2022-06-23,"Seychelles",1,4,"Fatal","#202226","Cumulative % of Population",0.177659574468085
2022-06-23,"Seychelles",1,4,"Fatal","#202226","New Cases",0
2022-06-23,"Seychelles",1,4,"Fatal","#202226","New Cases per 10,000",0
2022-06-22,"Seychelles",1,4,"Fatal","#202226","Cumulative Count",167
2022-06-22,"Seychelles",1,4,"Fatal","#202226","Cumulative % of Population",0.177659574468085
2022-06-22,"Seychelles",1,4,"Fatal","#202226","New Cases",0
2022-06-22,"Seychelles",1,4,"Fatal","#202226","New Cases per 10,000",0
2022-06-21,"Seychelles",1,4,"Fatal","#202226","Cumulative Count",167
2022-06-21,"Seychelles",1,4,"Fatal","#202226","Cumulative % of Population",0.177659574468085
2022-06-21,"Seychelles",1,4,"Fatal","#202226","New Cases",0
2022-06-21,"Seychelles",1,4,"Fatal","#202226","New Cases per 10,000",0
2022-06-20,"Seychelles",1,4,"Fatal","#202226","Cumulative Count",167
2022-06-20,"Seychelles",1,4,"Fatal","#202226","Cumulative % of Population",0.177659574468085
2022-06-20,"Seychelles",1,4,"Fatal","#202226","New Cases",0
2022-06-20,"Seychelles",1,4,"Fatal","#202226","New Cases per 10,000",0
2022-06-19,"Seychelles",1,4,"Fatal","#202226","Cumulative Count",167
2022-06-19,"Seychelles",1,4,"Fatal","#202226","Cumulative % of Population",0.177659574468085
2022-06-19,"Seychelles",1,4,"Fatal","#202226","New Cases",0
2022-06-19,"Seychelles",1,4,"Fatal","#202226","New Cases per 10,000",0
2022-06-18,"Seychelles",1,4,"Fatal","#202226","Cumulative Count",167
2022-06-18,"Seychelles",1,4,"Fatal","#202226","Cumulative % of Population",0.177659574468085
2022-06-18,"Seychelles",1,4,"Fatal","#202226","New Cases",0
2022-06-18,"Seychelles",1,4,"Fatal","#202226","New Cases per 10,000",0
2022-06-17,"Seychelles",1,4,"Fatal","#202226","Cumulative Count",167
2022-06-17,"Seychelles",1,4,"Fatal","#202226","Cumulative % of Population",0.177659574468085
2022-06-17,"Seychelles",1,4,"Fatal","#202226","New Cases",0
2022-06-17,"Seychelles",1,4,"Fatal","#202226","New Cases per 10,000",0
2022-06-16,"Seychelles",1,4,"Fatal","#202226","Cumulative Count",167
2022-06-16,"Seychelles",1,4,"Fatal","#202226","Cumulative % of Population",0.177659574468085
2022-06-16,"Seychelles",1,4,"Fatal","#202226","New Cases",0
2022-06-16,"Seychelles",1,4,"Fatal","#202226","New Cases per 10,000",0
2022-06-15,"Seychelles",1,4,"Fatal","#202226","Cumulative Count",167
2022-06-15,"Seychelles",1,4,"Fatal","#202226","Cumulative % of Population",0.177659574468085
2022-06-15,"Seychelles",1,4,"Fatal","#202226","New Cases",0
2022-06-15,"Seychelles",1,4,"Fatal","#202226","New Cases per 10,000",0
2022-06-14,"Seychelles",1,4,"Fatal","#202226","Cumulative Count",167
2022-06-14,"Seychelles",1,4,"Fatal","#202226","Cumulative % of Population",0.177659574468085
2022-06-14,"Seychelles",1,4,"Fatal","#202226","New Cases",0
2022-06-14,"Seychelles",1,4,"Fatal","#202226","New Cases per 10,000",0
2022-06-13,"Seychelles",1,4,"Fatal","#202226","Cumulative Count",167
2022-06-13,"Seychelles",1,4,"Fatal","#202226","Cumulative % of Population",0.177659574468085
2022-06-13,"Seychelles",1,4,"Fatal","#202226","New Cases",0
2022-06-13,"Seychelles",1,4,"Fatal","#202226","New Cases per 10,000",0
2022-06-12,"Seychelles",1,4,"Fatal","#202226","Cumulative Count",167
2022-06-12,"Seychelles",1,4,"Fatal","#202226","Cumulative % of Population",0.177659574468085
2022-06-12,"Seychelles",1,4,"Fatal","#202226","New Cases",0
2022-06-12,"Seychelles",1,4,"Fatal","#202226","New Cases per 10,000",0
2022-06-11,"Seychelles",1,4,"Fatal","#202226","Cumulative Count",167
2022-06-11,"Seychelles",1,4,"Fatal","#202226","Cumulative % of Population",0.177659574468085
2022-06-11,"Seychelles",1,4,"Fatal","#202226","New Cases",0
2022-06-11,"Seychelles",1,4,"Fatal","#202226","New Cases per 10,000",0
2022-06-10,"Seychelles",1,4,"Fatal","#202226","Cumulative Count",167
2022-06-10,"Seychelles",1,4,"Fatal","#202226","Cumulative % of Population",0.177659574468085
2022-06-10,"Seychelles",1,4,"Fatal","#202226","New Cases",0
2022-06-10,"Seychelles",1,4,"Fatal","#202226","New Cases per 10,000",0
2022-06-09,"Seychelles",1,4,"Fatal","#202226","Cumulative Count",167
2022-06-09,"Seychelles",1,4,"Fatal","#202226","Cumulative % of Population",0.177659574468085
2022-06-09,"Seychelles",1,4,"Fatal","#202226","New Cases",0
2022-06-09,"Seychelles",1,4,"Fatal","#202226","New Cases per 10,000",0
2022-06-08,"Seychelles",1,4,"Fatal","#202226","Cumulative Count",167
2022-06-08,"Seychelles",1,4,"Fatal","#202226","Cumulative % of Population",0.177659574468085
2022-06-08,"Seychelles",1,4,"Fatal","#202226","New Cases",0
2022-06-08,"Seychelles",1,4,"Fatal","#202226","New Cases per 10,000",0
2022-06-07,"Seychelles",1,4,"Fatal","#202226","Cumulative Count",167
2022-06-07,"Seychelles",1,4,"Fatal","#202226","Cumulative % of Population",0.177659574468085
2022-06-07,"Seychelles",1,4,"Fatal","#202226","New Cases",0
2022-06-07,"Seychelles",1,4,"Fatal","#202226","New Cases per 10,000",0
2022-06-06,"Seychelles",1,4,"Fatal","#202226","Cumulative Count",167
2022-06-06,"Seychelles",1,4,"Fatal","#202226","Cumulative % of Population",0.177659574468085
2022-06-06,"Seychelles",1,4,"Fatal","#202226","New Cases",0
2022-06-06,"Seychelles",1,4,"Fatal","#202226","New Cases per 10,000",0
2022-07-05,"Sierra Leone",1,3,"Confirmed","#D6604D","Cumulative Count",7704
2022-07-05,"Sierra Leone",1,3,"Confirmed","#D6604D","Cumulative % of Population",0.101945216355697
2022-07-05,"Sierra Leone",1,3,"Confirmed","#D6604D","New Cases",0
2022-07-05,"Sierra Leone",1,3,"Confirmed","#D6604D","New Cases per 10,000",0
2022-07-04,"Sierra Leone",1,3,"Confirmed","#D6604D","Cumulative Count",7704
2022-07-04,"Sierra Leone",1,3,"Confirmed","#D6604D","Cumulative % of Population",0.101945216355697
2022-07-04,"Sierra Leone",1,3,"Confirmed","#D6604D","New Cases",2
2022-07-04,"Sierra Leone",1,3,"Confirmed","#D6604D","New Cases per 10,000",0.00264655286489348
2022-07-03,"Sierra Leone",1,3,"Confirmed","#D6604D","Cumulative Count",7702
2022-07-03,"Sierra Leone",1,3,"Confirmed","#D6604D","Cumulative % of Population",0.101918750827048
2022-07-03,"Sierra Leone",1,3,"Confirmed","#D6604D","New Cases",0
2022-07-03,"Sierra Leone",1,3,"Confirmed","#D6604D","New Cases per 10,000",0
2022-07-02,"Sierra Leone",1,3,"Confirmed","#D6604D","Cumulative Count",7702
2022-07-02,"Sierra Leone",1,3,"Confirmed","#D6604D","Cumulative % of Population",0.101918750827048
2022-07-02,"Sierra Leone",1,3,"Confirmed","#D6604D","New Cases",5
2022-07-02,"Sierra Leone",1,3,"Confirmed","#D6604D","New Cases per 10,000",0.00661638216223369
2022-07-01,"Sierra Leone",1,3,"Confirmed","#D6604D","Cumulative Count",7697
2022-07-01,"Sierra Leone",1,3,"Confirmed","#D6604D","Cumulative % of Population",0.101852587005425
2022-07-01,"Sierra Leone",1,3,"Confirmed","#D6604D","New Cases",2
2022-07-01,"Sierra Leone",1,3,"Confirmed","#D6604D","New Cases per 10,000",0.00264655286489348
2022-06-30,"Sierra Leone",1,3,"Confirmed","#D6604D","Cumulative Count",7695
2022-06-30,"Sierra Leone",1,3,"Confirmed","#D6604D","Cumulative % of Population",0.101826121476776
2022-06-30,"Sierra Leone",1,3,"Confirmed","#D6604D","New Cases",0
2022-06-30,"Sierra Leone",1,3,"Confirmed","#D6604D","New Cases per 10,000",0
2022-06-29,"Sierra Leone",1,3,"Confirmed","#D6604D","Cumulative Count",7695
2022-06-29,"Sierra Leone",1,3,"Confirmed","#D6604D","Cumulative % of Population",0.101826121476776
2022-06-29,"Sierra Leone",1,3,"Confirmed","#D6604D","New Cases",0
2022-06-29,"Sierra Leone",1,3,"Confirmed","#D6604D","New Cases per 10,000",0
2022-06-28,"Sierra Leone",1,3,"Confirmed","#D6604D","Cumulative Count",7695
2022-06-28,"Sierra Leone",1,3,"Confirmed","#D6604D","Cumulative % of Population",0.101826121476776
2022-06-28,"Sierra Leone",1,3,"Confirmed","#D6604D","New Cases",1
2022-06-28,"Sierra Leone",1,3,"Confirmed","#D6604D","New Cases per 10,000",0.00132327643244674
2022-06-27,"Sierra Leone",1,3,"Confirmed","#D6604D","Cumulative Count",7694
2022-06-27,"Sierra Leone",1,3,"Confirmed","#D6604D","Cumulative % of Population",0.101812888712452
2022-06-27,"Sierra Leone",1,3,"Confirmed","#D6604D","New Cases",0
2022-06-27,"Sierra Leone",1,3,"Confirmed","#D6604D","New Cases per 10,000",0
2022-06-26,"Sierra Leone",1,3,"Confirmed","#D6604D","Cumulative Count",7694
2022-06-26,"Sierra Leone",1,3,"Confirmed","#D6604D","Cumulative % of Population",0.101812888712452
2022-06-26,"Sierra Leone",1,3,"Confirmed","#D6604D","New Cases",1
2022-06-26,"Sierra Leone",1,3,"Confirmed","#D6604D","New Cases per 10,000",0.00132327643244674
2022-06-25,"Sierra Leone",1,3,"Confirmed","#D6604D","Cumulative Count",7693
2022-06-25,"Sierra Leone",1,3,"Confirmed","#D6604D","Cumulative % of Population",0.101799655948128
2022-06-25,"Sierra Leone",1,3,"Confirmed","#D6604D","New Cases",0
2022-06-25,"Sierra Leone",1,3,"Confirmed","#D6604D","New Cases per 10,000",0
2022-06-24,"Sierra Leone",1,3,"Confirmed","#D6604D","Cumulative Count",7693
2022-06-24,"Sierra Leone",1,3,"Confirmed","#D6604D","Cumulative % of Population",0.101799655948128
2022-06-24,"Sierra Leone",1,3,"Confirmed","#D6604D","New Cases",0
2022-06-24,"Sierra Leone",1,3,"Confirmed","#D6604D","New Cases per 10,000",0
2022-06-23,"Sierra Leone",1,3,"Confirmed","#D6604D","Cumulative Count",7693
2022-06-23,"Sierra Leone",1,3,"Confirmed","#D6604D","Cumulative % of Population",0.101799655948128
2022-06-23,"Sierra Leone",1,3,"Confirmed","#D6604D","New Cases",0
2022-06-23,"Sierra Leone",1,3,"Confirmed","#D6604D","New Cases per 10,000",0
2022-06-22,"Sierra Leone",1,3,"Confirmed","#D6604D","Cumulative Count",7693
2022-06-22,"Sierra Leone",1,3,"Confirmed","#D6604D","Cumulative % of Population",0.101799655948128
2022-06-22,"Sierra Leone",1,3,"Confirmed","#D6604D","New Cases",5
2022-06-22,"Sierra Leone",1,3,"Confirmed","#D6604D","New Cases per 10,000",0.00661638216223369
2022-06-21,"Sierra Leone",1,3,"Confirmed","#D6604D","Cumulative Count",7688
2022-06-21,"Sierra Leone",1,3,"Confirmed","#D6604D","Cumulative % of Population",0.101733492126505
2022-06-21,"Sierra Leone",1,3,"Confirmed","#D6604D","New Cases",0
2022-06-21,"Sierra Leone",1,3,"Confirmed","#D6604D","New Cases per 10,000",0
2022-06-20,"Sierra Leone",1,3,"Confirmed","#D6604D","Cumulative Count",7688
2022-06-20,"Sierra Leone",1,3,"Confirmed","#D6604D","Cumulative % of Population",0.101733492126505
2022-06-20,"Sierra Leone",1,3,"Confirmed","#D6604D","New Cases",0
2022-06-20,"Sierra Leone",1,3,"Confirmed","#D6604D","New Cases per 10,000",0
2022-06-19,"Sierra Leone",1,3,"Confirmed","#D6604D","Cumulative Count",7688
2022-06-19,"Sierra Leone",1,3,"Confirmed","#D6604D","Cumulative % of Population",0.101733492126505
2022-06-19,"Sierra Leone",1,3,"Confirmed","#D6604D","New Cases",0
2022-06-19,"Sierra Leone",1,3,"Confirmed","#D6604D","New Cases per 10,000",0
2022-06-18,"Sierra Leone",1,3,"Confirmed","#D6604D","Cumulative Count",7688
2022-06-18,"Sierra Leone",1,3,"Confirmed","#D6604D","Cumulative % of Population",0.101733492126505
2022-06-18,"Sierra Leone",1,3,"Confirmed","#D6604D","New Cases",0
2022-06-18,"Sierra Leone",1,3,"Confirmed","#D6604D","New Cases per 10,000",0
2022-06-17,"Sierra Leone",1,3,"Confirmed","#D6604D","Cumulative Count",7688
2022-06-17,"Sierra Leone",1,3,"Confirmed","#D6604D","Cumulative % of Population",0.101733492126505
2022-06-17,"Sierra Leone",1,3,"Confirmed","#D6604D","New Cases",3
2022-06-17,"Sierra Leone",1,3,"Confirmed","#D6604D","New Cases per 10,000",0.00396982929734021
2022-06-16,"Sierra Leone",1,3,"Confirmed","#D6604D","Cumulative Count",7685
2022-06-16,"Sierra Leone",1,3,"Confirmed","#D6604D","Cumulative % of Population",0.101693793833532
2022-06-16,"Sierra Leone",1,3,"Confirmed","#D6604D","New Cases",0
2022-06-16,"Sierra Leone",1,3,"Confirmed","#D6604D","New Cases per 10,000",0
2022-06-15,"Sierra Leone",1,3,"Confirmed","#D6604D","Cumulative Count",7685
2022-06-15,"Sierra Leone",1,3,"Confirmed","#D6604D","Cumulative % of Population",0.101693793833532
2022-06-15,"Sierra Leone",1,3,"Confirmed","#D6604D","New Cases",0
2022-06-15,"Sierra Leone",1,3,"Confirmed","#D6604D","New Cases per 10,000",0
2022-06-14,"Sierra Leone",1,3,"Confirmed","#D6604D","Cumulative Count",7685
2022-06-14,"Sierra Leone",1,3,"Confirmed","#D6604D","Cumulative % of Population",0.101693793833532
2022-06-14,"Sierra Leone",1,3,"Confirmed","#D6604D","New Cases",0
2022-06-14,"Sierra Leone",1,3,"Confirmed","#D6604D","New Cases per 10,000",0
2022-06-13,"Sierra Leone",1,3,"Confirmed","#D6604D","Cumulative Count",7685
2022-06-13,"Sierra Leone",1,3,"Confirmed","#D6604D","Cumulative % of Population",0.101693793833532
2022-06-13,"Sierra Leone",1,3,"Confirmed","#D6604D","New Cases",1
2022-06-13,"Sierra Leone",1,3,"Confirmed","#D6604D","New Cases per 10,000",0.00132327643244674
2022-06-12,"Sierra Leone",1,3,"Confirmed","#D6604D","Cumulative Count",7684
2022-06-12,"Sierra Leone",1,3,"Confirmed","#D6604D","Cumulative % of Population",0.101680561069207
2022-06-12,"Sierra Leone",1,3,"Confirmed","#D6604D","New Cases",1
2022-06-12,"Sierra Leone",1,3,"Confirmed","#D6604D","New Cases per 10,000",0.00132327643244674
2022-06-11,"Sierra Leone",1,3,"Confirmed","#D6604D","Cumulative Count",7683
2022-06-11,"Sierra Leone",1,3,"Confirmed","#D6604D","Cumulative % of Population",0.101667328304883
2022-06-11,"Sierra Leone",1,3,"Confirmed","#D6604D","New Cases",0
2022-06-11,"Sierra Leone",1,3,"Confirmed","#D6604D","New Cases per 10,000",0
2022-06-10,"Sierra Leone",1,3,"Confirmed","#D6604D","Cumulative Count",7683
2022-06-10,"Sierra Leone",1,3,"Confirmed","#D6604D","Cumulative % of Population",0.101667328304883
2022-06-10,"Sierra Leone",1,3,"Confirmed","#D6604D","New Cases",0
2022-06-10,"Sierra Leone",1,3,"Confirmed","#D6604D","New Cases per 10,000",0
2022-06-09,"Sierra Leone",1,3,"Confirmed","#D6604D","Cumulative Count",7683
2022-06-09,"Sierra Leone",1,3,"Confirmed","#D6604D","Cumulative % of Population",0.101667328304883
2022-06-09,"Sierra Leone",1,3,"Confirmed","#D6604D","New Cases",0
2022-06-09,"Sierra Leone",1,3,"Confirmed","#D6604D","New Cases per 10,000",0
2022-06-08,"Sierra Leone",1,3,"Confirmed","#D6604D","Cumulative Count",7683
2022-06-08,"Sierra Leone",1,3,"Confirmed","#D6604D","Cumulative % of Population",0.101667328304883
2022-06-08,"Sierra Leone",1,3,"Confirmed","#D6604D","New Cases",1
2022-06-08,"Sierra Leone",1,3,"Confirmed","#D6604D","New Cases per 10,000",0.00132327643244674
2022-06-07,"Sierra Leone",1,3,"Confirmed","#D6604D","Cumulative Count",7682
2022-06-07,"Sierra Leone",1,3,"Confirmed","#D6604D","Cumulative % of Population",0.101654095540558
2022-06-07,"Sierra Leone",1,3,"Confirmed","#D6604D","New Cases",0
2022-06-07,"Sierra Leone",1,3,"Confirmed","#D6604D","New Cases per 10,000",0
2022-06-06,"Sierra Leone",1,3,"Confirmed","#D6604D","Cumulative Count",7682
2022-06-06,"Sierra Leone",1,3,"Confirmed","#D6604D","Cumulative % of Population",0.101654095540558
2022-06-06,"Sierra Leone",1,3,"Confirmed","#D6604D","New Cases",0
2022-06-06,"Sierra Leone",1,3,"Confirmed","#D6604D","New Cases per 10,000",0
2022-07-05,"Sierra Leone",1,3,"Fatal","#202226","Cumulative Count",125
2022-07-05,"Sierra Leone",1,3,"Fatal","#202226","Cumulative % of Population",0.00165409554055842
2022-07-05,"Sierra Leone",1,3,"Fatal","#202226","New Cases",0
2022-07-05,"Sierra Leone",1,3,"Fatal","#202226","New Cases per 10,000",0
2022-07-04,"Sierra Leone",1,3,"Fatal","#202226","Cumulative Count",125
2022-07-04,"Sierra Leone",1,3,"Fatal","#202226","Cumulative % of Population",0.00165409554055842
2022-07-04,"Sierra Leone",1,3,"Fatal","#202226","New Cases",0
2022-07-04,"Sierra Leone",1,3,"Fatal","#202226","New Cases per 10,000",0
2022-07-03,"Sierra Leone",1,3,"Fatal","#202226","Cumulative Count",125
2022-07-03,"Sierra Leone",1,3,"Fatal","#202226","Cumulative % of Population",0.00165409554055842
2022-07-03,"Sierra Leone",1,3,"Fatal","#202226","New Cases",0
2022-07-03,"Sierra Leone",1,3,"Fatal","#202226","New Cases per 10,000",0
2022-07-02,"Sierra Leone",1,3,"Fatal","#202226","Cumulative Count",125
2022-07-02,"Sierra Leone",1,3,"Fatal","#202226","Cumulative % of Population",0.00165409554055842
2022-07-02,"Sierra Leone",1,3,"Fatal","#202226","New Cases",0
2022-07-02,"Sierra Leone",1,3,"Fatal","#202226","New Cases per 10,000",0
2022-07-01,"Sierra Leone",1,3,"Fatal","#202226","Cumulative Count",125
2022-07-01,"Sierra Leone",1,3,"Fatal","#202226","Cumulative % of Population",0.00165409554055842
2022-07-01,"Sierra Leone",1,3,"Fatal","#202226","New Cases",0
2022-07-01,"Sierra Leone",1,3,"Fatal","#202226","New Cases per 10,000",0
2022-06-30,"Sierra Leone",1,3,"Fatal","#202226","Cumulative Count",125
2022-06-30,"Sierra Leone",1,3,"Fatal","#202226","Cumulative % of Population",0.00165409554055842
2022-06-30,"Sierra Leone",1,3,"Fatal","#202226","New Cases",0
2022-06-30,"Sierra Leone",1,3,"Fatal","#202226","New Cases per 10,000",0
2022-06-29,"Sierra Leone",1,3,"Fatal","#202226","Cumulative Count",125
2022-06-29,"Sierra Leone",1,3,"Fatal","#202226","Cumulative % of Population",0.00165409554055842
2022-06-29,"Sierra Leone",1,3,"Fatal","#202226","New Cases",0
2022-06-29,"Sierra Leone",1,3,"Fatal","#202226","New Cases per 10,000",0
2022-06-28,"Sierra Leone",1,3,"Fatal","#202226","Cumulative Count",125
2022-06-28,"Sierra Leone",1,3,"Fatal","#202226","Cumulative % of Population",0.00165409554055842
2022-06-28,"Sierra Leone",1,3,"Fatal","#202226","New Cases",0
2022-06-28,"Sierra Leone",1,3,"Fatal","#202226","New Cases per 10,000",0
2022-06-27,"Sierra Leone",1,3,"Fatal","#202226","Cumulative Count",125
2022-06-27,"Sierra Leone",1,3,"Fatal","#202226","Cumulative % of Population",0.00165409554055842
2022-06-27,"Sierra Leone",1,3,"Fatal","#202226","New Cases",0
2022-06-27,"Sierra Leone",1,3,"Fatal","#202226","New Cases per 10,000",0
2022-06-26,"Sierra Leone",1,3,"Fatal","#202226","Cumulative Count",125
2022-06-26,"Sierra Leone",1,3,"Fatal","#202226","Cumulative % of Population",0.00165409554055842
2022-06-26,"Sierra Leone",1,3,"Fatal","#202226","New Cases",0
2022-06-26,"Sierra Leone",1,3,"Fatal","#202226","New Cases per 10,000",0
2022-06-25,"Sierra Leone",1,3,"Fatal","#202226","Cumulative Count",125
2022-06-25,"Sierra Leone",1,3,"Fatal","#202226","Cumulative % of Population",0.00165409554055842
2022-06-25,"Sierra Leone",1,3,"Fatal","#202226","New Cases",0
2022-06-25,"Sierra Leone",1,3,"Fatal","#202226","New Cases per 10,000",0
2022-06-24,"Sierra Leone",1,3,"Fatal","#202226","Cumulative Count",125
2022-06-24,"Sierra Leone",1,3,"Fatal","#202226","Cumulative % of Population",0.00165409554055842
2022-06-24,"Sierra Leone",1,3,"Fatal","#202226","New Cases",0
2022-06-24,"Sierra Leone",1,3,"Fatal","#202226","New Cases per 10,000",0
2022-06-23,"Sierra Leone",1,3,"Fatal","#202226","Cumulative Count",125
2022-06-23,"Sierra Leone",1,3,"Fatal","#202226","Cumulative % of Population",0.00165409554055842
2022-06-23,"Sierra Leone",1,3,"Fatal","#202226","New Cases",0
2022-06-23,"Sierra Leone",1,3,"Fatal","#202226","New Cases per 10,000",0
2022-06-22,"Sierra Leone",1,3,"Fatal","#202226","Cumulative Count",125
2022-06-22,"Sierra Leone",1,3,"Fatal","#202226","Cumulative % of Population",0.00165409554055842
2022-06-22,"Sierra Leone",1,3,"Fatal","#202226","New Cases",0
2022-06-22,"Sierra Leone",1,3,"Fatal","#202226","New Cases per 10,000",0
2022-06-21,"Sierra Leone",1,3,"Fatal","#202226","Cumulative Count",125
2022-06-21,"Sierra Leone",1,3,"Fatal","#202226","Cumulative % of Population",0.00165409554055842
2022-06-21,"Sierra Leone",1,3,"Fatal","#202226","New Cases",0
2022-06-21,"Sierra Leone",1,3,"Fatal","#202226","New Cases per 10,000",0
2022-06-20,"Sierra Leone",1,3,"Fatal","#202226","Cumulative Count",125
2022-06-20,"Sierra Leone",1,3,"Fatal","#202226","Cumulative % of Population",0.00165409554055842
2022-06-20,"Sierra Leone",1,3,"Fatal","#202226","New Cases",0
2022-06-20,"Sierra Leone",1,3,"Fatal","#202226","New Cases per 10,000",0
2022-06-19,"Sierra Leone",1,3,"Fatal","#202226","Cumulative Count",125
2022-06-19,"Sierra Leone",1,3,"Fatal","#202226","Cumulative % of Population",0.00165409554055842
2022-06-19,"Sierra Leone",1,3,"Fatal","#202226","New Cases",0
2022-06-19,"Sierra Leone",1,3,"Fatal","#202226","New Cases per 10,000",0
2022-06-18,"Sierra Leone",1,3,"Fatal","#202226","Cumulative Count",125
2022-06-18,"Sierra Leone",1,3,"Fatal","#202226","Cumulative % of Population",0.00165409554055842
2022-06-18,"Sierra Leone",1,3,"Fatal","#202226","New Cases",0
2022-06-18,"Sierra Leone",1,3,"Fatal","#202226","New Cases per 10,000",0
2022-06-17,"Sierra Leone",1,3,"Fatal","#202226","Cumulative Count",125
2022-06-17,"Sierra Leone",1,3,"Fatal","#202226","Cumulative % of Population",0.00165409554055842
2022-06-17,"Sierra Leone",1,3,"Fatal","#202226","New Cases",0
2022-06-17,"Sierra Leone",1,3,"Fatal","#202226","New Cases per 10,000",0
2022-06-16,"Sierra Leone",1,3,"Fatal","#202226","Cumulative Count",125
2022-06-16,"Sierra Leone",1,3,"Fatal","#202226","Cumulative % of Population",0.00165409554055842
2022-06-16,"Sierra Leone",1,3,"Fatal","#202226","New Cases",0
2022-06-16,"Sierra Leone",1,3,"Fatal","#202226","New Cases per 10,000",0
2022-06-15,"Sierra Leone",1,3,"Fatal","#202226","Cumulative Count",125
2022-06-15,"Sierra Leone",1,3,"Fatal","#202226","Cumulative % of Population",0.00165409554055842
2022-06-15,"Sierra Leone",1,3,"Fatal","#202226","New Cases",0
2022-06-15,"Sierra Leone",1,3,"Fatal","#202226","New Cases per 10,000",0
2022-06-14,"Sierra Leone",1,3,"Fatal","#202226","Cumulative Count",125
2022-06-14,"Sierra Leone",1,3,"Fatal","#202226","Cumulative % of Population",0.00165409554055842
2022-06-14,"Sierra Leone",1,3,"Fatal","#202226","New Cases",0
2022-06-14,"Sierra Leone",1,3,"Fatal","#202226","New Cases per 10,000",0
2022-06-13,"Sierra Leone",1,3,"Fatal","#202226","Cumulative Count",125
2022-06-13,"Sierra Leone",1,3,"Fatal","#202226","Cumulative % of Population",0.00165409554055842
2022-06-13,"Sierra Leone",1,3,"Fatal","#202226","New Cases",0
2022-06-13,"Sierra Leone",1,3,"Fatal","#202226","New Cases per 10,000",0
2022-06-12,"Sierra Leone",1,3,"Fatal","#202226","Cumulative Count",125
2022-06-12,"Sierra Leone",1,3,"Fatal","#202226","Cumulative % of Population",0.00165409554055842
2022-06-12,"Sierra Leone",1,3,"Fatal","#202226","New Cases",0
2022-06-12,"Sierra Leone",1,3,"Fatal","#202226","New Cases per 10,000",0
2022-06-11,"Sierra Leone",1,3,"Fatal","#202226","Cumulative Count",125
